list_id,list_name,list_url,list_tag,list_des
537914856,台上打饱嗝我在和雪豹比划,http://p2.music.126.net/GwNcZMSsGPuDxDcC1MJv0w==/109951168203175819.jpg,"欧美,日语,粤语",1！5！
2804102086,［R＆B较多］快乐与平凡最浪漫,http://p2.music.126.net/HrpgQ7cZrbz2iGlV2U4PSA==/109951165848849086.jpg,"流行,夜晚,放松",ᴬᵈᵘˡᵗˢ ᶜʰᵒᵒˢᵉ ᵗʰᵉ ʷᵒʳˡᵈ/ᵇʳᵃᵛᵉ ᵗᵉᵉⁿᵃᵍᵉʳˢ ᶜʰᵒᵒˢᵉ ˡᵒᵛ...
455319179,一鲸落，万物生,http://p2.music.126.net/grmjIvTb45eFy1fhiMGn1w==/109951168043366077.jpg,"清新,ACG",我只想喜欢你，不想在乎那些后果
537914856,台上打饱嗝我在和雪豹比划,http://p2.music.126.net/GwNcZMSsGPuDxDcC1MJv0w==/109951168203175819.jpg,"欧美,日语,粤语",1！5！
4860426187,速降开车原地起飞刷街用,http://p2.music.126.net/nBF6P0NjmNPviXiu6rQK0w==/109951167474954872.jpg,"驾车,流行",我试着去翻动回忆 却再也找不回原来的你
537914856,台上打饱嗝我在和雪豹比划,http://p2.music.126.net/GwNcZMSsGPuDxDcC1MJv0w==/109951168203175819.jpg,"欧美,日语,粤语",1！5！
455319179,一鲸落，万物生,http://p2.music.126.net/grmjIvTb45eFy1fhiMGn1w==/109951168043366077.jpg,"清新,ACG",我只想喜欢你，不想在乎那些后果
1982066521,假如能回到过去，你想做什么,http://p2.music.126.net/kZb9DO4vykqiYEx0HHx86w==/109951163065542645.jpg,"华语,流行,怀旧",流年辗转，岁月长河慢慢流逝，如果给你一架时光机，你会让它载你到何方？重温无忧无虑的童年时光？那时的情...
8782989915,粥粥和小伙（普通故事巡单）,http://p2.music.126.net/vEr6KBBDG3oS45_LRGlEmw==/109951168963697357.jpg,流行,歌单根据每站巡演添加所唱的歌
7482954608,告白｜就把我偷走吧 浪漫的收藏家,http://p2.music.126.net/O0V-BfZqmWH9w-adF9D2-Q==/109951167553139092.jpg,"华语,流行,浪漫",“不知道从什么时候开始，在什么东西上面都有个日期，秋刀鱼会过期，肉罐头会过期，连保鲜纸都会过期。”有...
2776289158,张小伙和他的粥粥,http://p2.music.126.net/mEgZljhYK5BA5OjXHCrBXg==/109951164035273077.jpg,"民谣,浪漫,校园",温温柔柔的和声 双耳道版本的享受
6953271629,伤感emo/至少分开的时候我落落大方,http://p1.music.126.net/EkG2hghc8UPqJO3C7xN4GQ==/109951166355255478.jpg,"流行,夜晚,伤感",你没挽留，我没回头，如此余生各自安好；也没有谁不好，真的只是时间不凑巧。
2261117148,再爱就没有礼貌了,http://p1.music.126.net/_BecAB0TalnLS89YcOz3gg==/109951166497973413.jpg,"华语,伤感,流行",失去和离别不过是生命的点缀
2482645921,你已经嫁给他一次啦 下次他娶别人不许哭,http://p1.music.126.net/o34CTzIKczPcgXGaxyUxKw==/109951167083810258.jpg,"华语,流行,伤感",哪儿有那么多两情相悦多少人不过是到了年纪该成家了所以一拍即合 和一个顺眼的人在一起了吵架打架带孩子一...
5246075774,燃向励志/节奏卡点/rap英文/作业歌单,http://p1.music.126.net/YdrZOouu2k_aVV74v7v5hw==/109951165337317548.jpg,"华语,流行,学习",待到秋来九月八，我花开后百花杀。冲天香阵透长安，满城尽带黄金甲。
2669325401,【英文】燃爆全场的英文歌曲，嗨到天亮！,http://p1.music.126.net/rl4R2vYVjkMMRWEB0r5oNg==/109951168650680922.jpg,"欧美,流行,兴奋",请不必感到惊异，因为这就是音乐的魅力。听吧，当一首流行音乐在你耳中跳动时，音乐已化作一个个精灵激动着...
146852233,【绝美人声+完美电音】，触电节奏一秒倾心~,http://p1.music.126.net/1SN49QH8xuQHMDow-Ayuwg==/109951163710059579.jpg,"欧美,电子,清新",为保持歌单质量，会持续删除和更新歌曲，都是不烂大街的电音好曲，高潮部分有惊喜！带上耳机会起飞哦~（更...
6891170028,花开人难重逢.,http://p1.music.126.net/uISHMWx3BtAwQn7v-DBcOg==/109951166765467850.jpg,伤感,走近走进走尽
509110074,那些适合在看古风小说时听的歌,http://p1.music.126.net/sksfJerctECAomitLfoMAg==/18618030394273539.jpg,"华语,古风,下午茶",当你看到小说中的倾世妖孽为情所狂时，你是否曾有过一种悸动
4922936437,音乐｜一种特殊的艺术,http://p1.music.126.net/KBGGGyJt5lYvXe3j5FD1WA==/109951167523731792.jpg,"华语,日语,欧美",
