song_id,song_name,score,song_url,artist_name,artist_id
1888215863,南半球与北海道,100,https://p2.music.126.net/JLJp2tVO743LUZp4DL94bw==/109951166535541790.jpg,范倪Liu,37060073
1374647996,淋雨一直走,100,https://p1.music.126.net/zTYU5e42uJKIXngd204Juw==/109951164175574439.jpg,七色鹿,32572025
1830686080,爱就一个字,100,https://p1.music.126.net/IRJ9k0W3joK0_L8A1lPAGg==/109951166201071793.jpg,Alaric的窗台,31559518
564000302,Breathe,100,https://p2.music.126.net/RMGQACdMVjYaLArA3AvolA==/109951167966148772.jpg,Lauv,1057226
1454367572,Lover / Earth Angel,100,https://p2.music.126.net/t9w722PmrAvgSk2iHPa9GQ==/109951165052197533.jpg,Joey Stamper,12523017
1372350500,That's Us,100,https://p2.music.126.net/bFGMqmgrGl_mM4WDptHX0g==/109951165438644315.jpg,Anson Seabra,14470054
1458164576,Behind the Clouds,100,https://p2.music.126.net/BXQy5FaXmVDSQzGmjzJLGg==/109951167473511962.jpg,yaeow,33979386
476987164,Limbs of Faith,100,https://p1.music.126.net/9sxyJj7_WJljSLUjsXhnbw==/109951165619697857.jpg,Beauvois,12061205
426291544,Send It (feat. Rich Homie Quan),100,https://p1.music.126.net/4ZgCt77ZOVJXegIdVtSo-Q==/109951166442911780.jpg,Austin Mahone,29121
494865824,Havana,100,https://p1.music.126.net/zUp6BqKPn1lmZINHsVDoew==/18425615858527510.jpg,Camila Cabello,12136039
1435828582,Empty Love,100,https://p1.music.126.net/xrWSChs7pIOWFjOz5eQIzw==/109951164855840145.jpg,Lulleaux,1115185
1478568147,Not Angry,100,https://p1.music.126.net/8u9G6-hnZZV3HFZxU7RqHw==/109951165528742706.jpg,Chris James,145038
32835377,Reality,100,https://p1.music.126.net/QSK1HDTVJToJGD9ZLT90zA==/109951168660488322.jpg,Lost Frequencies,1039114
1479526505,虞兮叹,100,https://p2.music.126.net/6gdwWjPXUkyTx4CuuSxkIg==/109951165319864977.jpg,闻人听書_,13282198
1804320463,踏山河,100,https://p2.music.126.net/p9-X3aOKRjn94NMxsD7hig==/109951165621355537.jpg,七叔-叶泽浩,31002807
1412672813,青丝,100,https://p2.music.126.net/RAG1RIUQ--9S-f_tUAJNYg==/109951164616616099.jpg,等什么君(邓寓君),30285885
1408941888,广寒谣,100,https://p2.music.126.net/VQ4bemCFWvtQL5Xao5G3oQ==/109951164542688776.jpg,伊格赛听,31727575
1412559986,吹灭小山河,100,https://p2.music.126.net/taWBQliW8wLh_pqXElAeww==/109951164923015271.jpg,国风堂,31862479
500410102,Run Free,100,https://p1.music.126.net/LV_IAlM1CjvvGj8DeL75iw==/109951164372894503.jpg,Deep Chills,1063083
426291544,Send It (feat. Rich Homie Quan),100,https://p1.music.126.net/4ZgCt77ZOVJXegIdVtSo-Q==/109951166442911780.jpg,Austin Mahone,29121
1297498908,Walk Thru Fire,100,https://p1.music.126.net/SZFvPTbtIWaO2Dz1ytOeAw==/109951163433090567.jpg,Vicetone,747030
534228257,Touch,100,https://p1.music.126.net/fhGTMfI8oAcApCp-MVmmaw==/109951168437709430.jpg,3LAU,762511
1824886955,Girls Like You,100,https://p1.music.126.net/oiCB2aZwQrGJhWzyYlZRbA==/109951168148296761.jpg,Maroon 5,96266
447076645,See It Again,100,https://p1.music.126.net/H_EyOwGfyVZE7GDC-nAD1g==/18574049929665771.jpg,Loud Luxury,12096064
33471655,Get Low,100,https://p1.music.126.net/ECTJEsGV-ck-uBO2Lh5bFw==/7869204721082435.jpg,Dillon Francis,32514
33291435,Samsara,100,https://p1.music.126.net/UK_0f1GOn0cLB5YnxkZGIg==/109951163825326058.jpg,Tungevaag & Raaban,1090022
440101136,Sign,100,https://p1.music.126.net/YrGU-5JrCs_sKorDZXykaw==/2946691242777134.jpg,DEAMN,12047335
419594258,Hymn For The Weekend [Remix],100,https://p2.music.126.net/zx0EgLRhfOo-q906272T0Q==/3427177756044412.jpg,Alan Walker,1045123
350909,笔记,100,https://p2.music.126.net/xr7O5VInJ6-2LYnxFffAGw==/109951166108646365.jpg,周笔畅,10558
255294,我很快乐,100,https://p2.music.126.net/TrZC3dgG-zSf7CiCAIrQKw==/109951165698172535.jpg,刘惜君,8334
33599439,爱就一个字,100,https://p2.music.126.net/8lHJleTkwDg-DlhRq35EhA==/3366704604374334.jpg,张信哲,6454
247864,那么骄傲,100,https://p2.music.126.net/er_NMAWJxTHzIFIahCqjmA==/109951163117101395.jpg,金海心,8151
209643,日不落,100,https://p2.music.126.net/Yu--DIhsQSoei6XQTrSUNA==/109951163200168756.jpg,蔡依林,7219
255589,灰姑娘,100,https://p1.music.126.net/OD5mxXU1eRYPfOCOkuYvRg==/109951165529533415.jpg,梁咏琪,8329
86503,爱与诚,100,https://p1.music.126.net/sx6kCHFgbJLjFF2KdPEiEQ==/109951165264470249.jpg,古巨基,2849
115162,月半小夜曲,100,https://p1.music.126.net/SIFuIDfMNbuY9-IQcbTz5w==/109951166890517973.jpg,李克勤,3699
212233,千千阕歌,100,https://p1.music.126.net/tzmGFZ0-DPOulXS97H5rmA==/18712588395102549.jpg,陈慧娴,7225
1416685176,野孩子,100,https://p1.music.126.net/vFWU1W7CKZAojmQ9A4_o7A==/109951164629010427.jpg,阿细,1049681
5233038,身骑白马,100,https://p2.music.126.net/dJI3s8q-V-13JcjbSmpXGw==/109951165641458451.jpg,徐佳莹,9940
110711,至少还有你,100,https://p2.music.126.net/thXkupdKJtuSswDv4u-sow==/68169720928612.jpg,林忆莲,8336
5253735,不得不爱,100,https://p2.music.126.net/n4YTVSO7QK1VRQMCEeOPqA==/80264348845281.jpg,弦子,9939
5252854,爱情转移,100,https://p2.music.126.net/TjW8Rzm9gW_A8lCCH47KWQ==/56075093033672.jpg,陈奕迅,2116
5254815,认真的雪,100,https://p2.music.126.net/ukJi8SPQR0StMTHS31titg==/109951163449486613.jpg,薛之谦,5781
1821742568,气象站台,100,https://p2.music.126.net/5QZOgxEpSbs4BZmXELnWWA==/109951165744457508.jpg,泡芙酱,46895478
1878315329,就是爱你,100,https://p2.music.126.net/y6hYqWxVcSmB27-b9Cdcxg==/109951166396349191.jpg,yihuik苡慧,36032190
